bandwidth,data_precision,compute_pipeline,Array_i,Array_j,sram_size,M,K,N,m,k,n,dataflow,loops,m_loop_times,k_loop_times,n_loop_times,cmd,ret_code,cycle,computation_cycle,communication_cycle,communication_A_cycle,communication_B_cycle,communication_C_cycle,communication_Y_cycle,PE_utility,throughput,communication_off_chip,communication_on_chip,communication_interval,communication_internal,energy_cost_communication,energy_cost_computation
16,8,1,32,32,2048,64,64,64,32,32,32,ws,nkm,2,2,2,python ./os/nkm/start_repeat.py,0,1449,320,1216,512,256,256,192,0.1766735679779158,180.9137336093858,20480,32768,777728,786432,5079040,262144
16,8,1,32,32,2048,64,64,64,32,32,32,ws,nmk,2,2,2,python ./os/nmk/start_repeat.py,0,1450,320,1216,512,256,256,192,0.17655172413793102,180.78896551724137,20480,32768,777728,786432,5079040,262144
16,8,1,32,32,2048,64,64,64,32,32,32,ws,kmn,2,2,2,python ./os/kmn/start_repeat.py,0,1673,320,1535,256,256,512,511,0.15301852958756723,156.69097429766884,24576,32768,777728,786432,5898240,262144
16,8,1,32,32,2048,64,64,64,32,32,32,ws,knm,2,2,2,python ./os/knm/start_repeat.py,0,1673,320,1535,256,256,512,511,0.15301852958756723,156.69097429766884,24576,32768,777728,786432,5898240,262144
16,8,1,32,32,2048,64,64,64,32,32,32,ws,mnk,2,2,2,python ./os/mnk/start_repeat.py,0,1450,320,1216,256,512,256,192,0.17655172413793102,180.78896551724137,20480,32768,777728,786432,5079040,262144
16,8,1,32,32,2048,64,64,64,32,32,32,ws,mkn,2,2,2,python ./os/mkn/start_repeat.py,0,1449,320,1216,256,512,256,192,0.1766735679779158,180.9137336093858,20480,32768,777728,786432,5079040,262144
16,8,1,32,32,2048,64,64,64,32,32,32,os,nkm,2,2,2,python ./os/nkm/start_repeat.py,0,1449,320,1216,512,256,256,192,0.1766735679779158,180.9137336093858,20480,32768,777728,786432,5079040,262144
16,8,1,32,32,2048,64,64,64,32,32,32,os,nmk,2,2,2,python ./os/nmk/start_repeat.py,0,1450,320,1216,512,256,256,192,0.17655172413793102,180.78896551724137,20480,32768,777728,786432,5079040,262144
16,8,1,32,32,2048,64,64,64,32,32,32,os,kmn,2,2,2,python ./os/kmn/start_repeat.py,0,1673,320,1535,256,256,512,511,0.15301852958756723,156.69097429766884,24576,32768,777728,786432,5898240,262144
16,8,1,32,32,2048,64,64,64,32,32,32,os,knm,2,2,2,python ./os/knm/start_repeat.py,0,1673,320,1535,256,256,512,511,0.15301852958756723,156.69097429766884,24576,32768,777728,786432,5898240,262144
16,8,1,32,32,2048,64,64,64,32,32,32,os,mnk,2,2,2,python ./os/mnk/start_repeat.py,0,1450,320,1216,256,512,256,192,0.17655172413793102,180.78896551724137,20480,32768,777728,786432,5079040,262144
16,8,1,32,32,2048,64,64,64,32,32,32,os,mkn,2,2,2,python ./os/mkn/start_repeat.py,0,1449,320,1216,256,512,256,192,0.1766735679779158,180.9137336093858,20480,32768,777728,786432,5079040,262144
