bandwidth,data_precision,compute_pipeline,Array_i,Array_j,sram_size,M,K,N,m,k,n,dataflow,loops,m_loop_times,k_loop_times,n_loop_times,cmd,ret_code,cycle,computation_cycle,communication_cycle,communication_A_cycle,communication_B_cycle,communication_C_cycle,communication_Y_cycle,PE_utility,throughput,communication_off_chip,communication_on_chip,communication_interval,communication_internal,energy_cost_communication,energy_cost_computation
1024,8,1,64,64,32768,2048,2048,2048,64,64,64,ws,nkm,32,32,32,python ./os/nkm/start_repeat.py,0,5423179,2097280,397308,131072,4096,131072,131068,0.38670160066632503,1583.9297563292673,406847488,536870912,25631391744,25769803776,110360526848,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,64,ws,nmk,32,32,32,python ./os/nmk/start_repeat.py,0,5300291,2097280,270332,131072,131072,4096,4092,0.39566733222760786,1620.6533928042818,276824064,536870912,25631391744,25769803776,84355842048,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,64,ws,kmn,32,32,32,python ./os/kmn/start_repeat.py,0,5423179,2097280,397308,4096,131072,131072,131068,0.38670160066632503,1583.9297563292673,406847488,536870912,25631391744,25769803776,110360526848,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,64,ws,knm,32,32,32,python ./os/knm/start_repeat.py,0,5423179,2097280,397308,131072,4096,131072,131068,0.38670160066632503,1583.9297563292673,406847488,536870912,25631391744,25769803776,110360526848,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,64,ws,mnk,32,32,32,python ./os/mnk/start_repeat.py,0,5300291,2097280,270332,131072,131072,4096,4092,0.39566733222760786,1620.6533928042818,276824064,536870912,25631391744,25769803776,84355842048,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,64,ws,mkn,32,32,32,python ./os/mkn/start_repeat.py,0,5423179,2097280,397308,4096,131072,131072,131068,0.38670160066632503,1583.9297563292673,406847488,536870912,25631391744,25769803776,110360526848,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,64,os,nkm,32,32,32,python ./os/nkm/start_repeat.py,0,5423179,2097280,397308,131072,4096,131072,131068,0.38670160066632503,1583.9297563292673,406847488,536870912,25631391744,25769803776,110360526848,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,64,os,nmk,32,32,32,python ./os/nmk/start_repeat.py,0,5300291,2097280,270332,131072,131072,4096,4092,0.39566733222760786,1620.6533928042818,276824064,536870912,25631391744,25769803776,84355842048,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,64,os,kmn,32,32,32,python ./os/kmn/start_repeat.py,0,5423179,2097280,397308,4096,131072,131072,131068,0.38670160066632503,1583.9297563292673,406847488,536870912,25631391744,25769803776,110360526848,8589934592
1024,8,1,64,64,32768,2048,2048,2048,64,64,64,os,knm,32,32,32,python ./os/knm/start_repeat.py,0,5423179,2097280,397308,131072,4096,131072,131068,0.38670160066632503,1583.9297563292673,406847488,536870912,25631391744,25769803776,110360526848,8589934592
