bandwidth,data_precision,compute_pipeline,Array_i,Array_j,sram_size,M,K,N,m,k,n,dataflow,loops,m_loop_times,k_loop_times,n_loop_times,cmd,ret_code,cycle,computation_cycle,communication_cycle,communication_A_cycle,communication_B_cycle,communication_C_cycle,communication_Y_cycle,PE_utility,throughput,communication_off_chip,communication_on_chip,communication_interval,communication_internal,energy_cost_communication,energy_cost_computation
512,8,1,64,64,32768,2048,2048,2048,64,64,64,ws,nkm,32,32,32,python ./os/nkm/start_repeat.py,0,5554263,2097280,794616,262144,8192,262144,262136,0.3775752066475786,1546.548046428482,406847488,536870912,25631391744,25769803776,110360526848,8589934592
512,8,1,64,64,32768,2048,2048,2048,64,64,64,ws,nmk,32,32,32,python ./os/nmk/start_repeat.py,0,5308487,2097280,540664,262144,262144,8192,8184,0.3950564445198792,1618.1511967534252,276824064,536870912,25631391744,25769803776,84355842048,8589934592
512,8,1,64,64,32768,2048,2048,2048,64,64,64,ws,kmn,32,32,32,python ./os/kmn/start_repeat.py,0,5554263,2097280,794616,8192,262144,262144,262136,0.3775752066475786,1546.548046428482,406847488,536870912,25631391744,25769803776,110360526848,8589934592
512,8,1,64,64,32768,2048,2048,2048,64,64,64,ws,knm,32,32,32,python ./os/knm/start_repeat.py,0,5554263,2097280,794616,262144,8192,262144,262136,0.3775752066475786,1546.548046428482,406847488,536870912,25631391744,25769803776,110360526848,8589934592
512,8,1,64,64,32768,2048,2048,2048,64,64,64,ws,mnk,32,32,32,python ./os/mnk/start_repeat.py,0,5308487,2097280,540664,262144,262144,8192,8184,0.3950564445198792,1618.1511967534252,276824064,536870912,25631391744,25769803776,84355842048,8589934592
512,8,1,64,64,32768,2048,2048,2048,64,64,64,ws,mkn,32,32,32,python ./os/mkn/start_repeat.py,0,5554263,2097280,794616,8192,262144,262144,262136,0.3775752066475786,1546.548046428482,406847488,536870912,25631391744,25769803776,110360526848,8589934592
512,8,1,64,64,32768,2048,2048,2048,64,64,64,os,nkm,32,32,32,python ./os/nkm/start_repeat.py,0,5554263,2097280,794616,262144,8192,262144,262136,0.3775752066475786,1546.548046428482,406847488,536870912,25631391744,25769803776,110360526848,8589934592
512,8,1,64,64,32768,2048,2048,2048,64,64,64,os,nmk,32,32,32,python ./os/nmk/start_repeat.py,0,5308487,2097280,540664,262144,262144,8192,8184,0.3950564445198792,1618.1511967534252,276824064,536870912,25631391744,25769803776,84355842048,8589934592
512,8,1,64,64,32768,2048,2048,2048,64,64,64,os,kmn,32,32,32,python ./os/kmn/start_repeat.py,0,5554263,2097280,794616,8192,262144,262144,262136,0.3775752066475786,1546.548046428482,406847488,536870912,25631391744,25769803776,110360526848,8589934592
512,8,1,64,64,32768,2048,2048,2048,64,64,64,os,knm,32,32,32,python ./os/knm/start_repeat.py,0,5554263,2097280,794616,262144,8192,262144,262136,0.3775752066475786,1546.548046428482,406847488,536870912,25631391744,25769803776,110360526848,8589934592
512,8,1,64,64,32768,2048,2048,2048,64,64,64,os,mnk,32,32,32,python ./os/mnk/start_repeat.py,0,5308487,2097280,540664,262144,262144,8192,8184,0.3950564445198792,1618.1511967534252,276824064,536870912,25631391744,25769803776,84355842048,8589934592
512,8,1,64,64,32768,2048,2048,2048,64,64,64,os,mkn,32,32,32,python ./os/mkn/start_repeat.py,0,5554263,2097280,794616,8192,262144,262144,262136,0.3775752066475786,1546.548046428482,406847488,536870912,25631391744,25769803776,110360526848,8589934592
512,8,1,64,64,32768,2048,2048,2048,64,64,128,ws,nkm,32,32,16,python ./os/nkm/start_repeat.py,0,4210872,2097280,663552,131072,8192,262144,262144,0.49803271151438466,2039.9419863629196,339738624,536870912,25631391744,25769803776,96938754048,8589934592
512,8,1,64,64,32768,2048,2048,2048,64,64,128,ws,nmk,32,32,16,python ./os/nmk/start_repeat.py,0,4210872,2097280,409600,131072,262144,8192,8192,0.49803271151438466,2039.9419863629196,209715200,536870912,25631391744,25769803776,70934069248,8589934592
512,8,1,64,64,32768,2048,2048,2048,64,64,128,ws,kmn,32,32,16,python ./os/kmn/start_repeat.py,0,4210872,2097280,794624,8192,262144,262144,262144,0.49803271151438466,2039.9419863629196,406847488,536870912,25631391744,25769803776,110360526848,8589934592
512,8,1,64,64,32768,2048,2048,2048,64,64,128,ws,knm,32,32,16,python ./os/knm/start_repeat.py,0,4210872,2097280,663552,131072,8192,262144,262144,0.49803271151438466,2039.9419863629196,339738624,536870912,25631391744,25769803776,96938754048,8589934592
512,8,1,64,64,32768,2048,2048,2048,64,64,128,ws,mnk,32,32,16,python ./os/mnk/start_repeat.py,0,4210872,2097280,409600,131072,262144,8192,8192,0.49803271151438466,2039.9419863629196,209715200,536870912,25631391744,25769803776,70934069248,8589934592
