bandwidth,data_precision,compute_pipeline,Array_i,Array_j,sram_size,M,K,N,m,k,n,dataflow,loops,m_loop_times,k_loop_times,n_loop_times,cmd,ret_code,cycle,computation_cycle,communication_cycle,communication_A_cycle,communication_B_cycle,communication_C_cycle,communication_Y_cycle,PE_utility,throughput,communication_off_chip,communication_on_chip,communication_interval,communication_internal,energy_cost_communication,energy_cost_computation
32,8,1,64,64,8192,256,256,256,64,64,64,ws,nkm,4,4,4,python ./os/nkm/start_repeat.py,0,26866,4224,26560,8192,2048,8192,8128,0.15246035881783668,624.477629717859,851968,1048576,50061312,50331648,227016704,16777216
32,8,1,64,64,8192,256,256,256,64,64,64,ws,nmk,4,4,4,python ./os/nmk/start_repeat.py,0,20735,4224,20414,8192,8192,2048,1982,0.1975403906438389,809.1254400771642,655360,1048576,50061312,50331648,187695104,16777216
32,8,1,64,64,8192,256,256,256,64,64,64,ws,kmn,4,4,4,python ./os/kmn/start_repeat.py,0,26866,4224,26560,2048,8192,8192,8128,0.15246035881783668,624.477629717859,851968,1048576,50061312,50331648,227016704,16777216
32,8,1,64,64,8192,256,256,256,64,64,64,ws,knm,4,4,4,python ./os/knm/start_repeat.py,0,26866,4224,26560,8192,2048,8192,8128,0.15246035881783668,624.477629717859,851968,1048576,50061312,50331648,227016704,16777216
32,8,1,64,64,8192,256,256,256,64,64,64,ws,mnk,4,4,4,python ./os/mnk/start_repeat.py,0,20735,4224,20414,8192,8192,2048,1982,0.1975403906438389,809.1254400771642,655360,1048576,50061312,50331648,187695104,16777216
32,8,1,64,64,8192,256,256,256,64,64,64,ws,mkn,4,4,4,python ./os/mkn/start_repeat.py,0,26866,4224,26560,2048,8192,8192,8128,0.15246035881783668,624.477629717859,851968,1048576,50061312,50331648,227016704,16777216
32,8,1,64,64,8192,256,256,256,64,64,64,os,nkm,4,4,4,python ./os/nkm/start_repeat.py,0,26866,4224,26560,8192,2048,8192,8128,0.15246035881783668,624.477629717859,851968,1048576,50061312,50331648,227016704,16777216
32,8,1,64,64,8192,256,256,256,64,64,64,os,nmk,4,4,4,python ./os/nmk/start_repeat.py,0,20735,4224,20414,8192,8192,2048,1982,0.1975403906438389,809.1254400771642,655360,1048576,50061312,50331648,187695104,16777216
32,8,1,64,64,8192,256,256,256,64,64,64,os,kmn,4,4,4,python ./os/kmn/start_repeat.py,0,26866,4224,26560,2048,8192,8192,8128,0.15246035881783668,624.477629717859,851968,1048576,50061312,50331648,227016704,16777216
32,8,1,64,64,8192,256,256,256,64,64,64,os,knm,4,4,4,python ./os/knm/start_repeat.py,0,26866,4224,26560,8192,2048,8192,8128,0.15246035881783668,624.477629717859,851968,1048576,50061312,50331648,227016704,16777216
32,8,1,64,64,8192,256,256,256,64,64,64,os,mnk,4,4,4,python ./os/mnk/start_repeat.py,0,20735,4224,20414,8192,8192,2048,1982,0.1975403906438389,809.1254400771642,655360,1048576,50061312,50331648,187695104,16777216
32,8,1,64,64,8192,256,256,256,64,64,64,os,mkn,4,4,4,python ./os/mkn/start_repeat.py,0,26866,4224,26560,2048,8192,8192,8128,0.15246035881783668,624.477629717859,851968,1048576,50061312,50331648,227016704,16777216
